.HEADER
..NAMES
Time,V U1.P5
7.41752e-08,1.2009
7.41985e-08,1.2008
7.42217e-08,1.2007
7.42450e-08,1.2007
7.42683e-08,1.2007
7.42915e-08,1.2008
7.43148e-08,1.2009
7.43381e-08,1.2010
7.43613e-08,1.2011
7.43846e-08,1.2011
7.44079e-08,1.2011
7.44311e-08,1.2010
7.44544e-08,1.2008
7.44777e-08,1.2008
7.45009e-08,1.2007
7.45242e-08,1.2008
7.45475e-08,1.2008
7.45707e-08,1.2009
7.45940e-08,1.2009
7.46173e-08,1.2009
7.46405e-08,1.2009
7.46638e-08,1.2009
7.46871e-08,1.2009
7.47103e-08,1.2009
7.47336e-08,1.2009
7.47569e-08,1.2009
7.47801e-08,1.2009
7.48034e-08,1.2009
7.48267e-08,1.2008
7.48499e-08,1.2008
7.48732e-08,1.2008
7.48965e-08,1.2008
7.49197e-08,1.2008
7.49430e-08,1.2009
7.49663e-08,1.2009
7.49895e-08,1.2010
7.50128e-08,1.2010
7.50361e-08,1.2010
7.50593e-08,1.2009
7.50826e-08,1.2008
7.51059e-08,1.2008
7.51291e-08,1.2008
7.51524e-08,1.1874
7.51757e-08,1.1426
7.51989e-08,1.0312
7.52222e-08,0.8699
7.52455e-08,0.7524
7.52687e-08,0.6802
7.52920e-08,0.6317
7.53153e-08,0.5977
7.53385e-08,0.5735
7.53618e-08,0.5539
7.53851e-08,0.5385
7.54083e-08,0.5261
7.54316e-08,0.5163
7.54549e-08,0.5091
7.54781e-08,0.5044
7.55014e-08,0.5016
7.55247e-08,0.5009
7.55480e-08,0.5028
7.55712e-08,0.5072
7.55945e-08,0.5117
7.56177e-08,0.5123
7.56410e-08,0.5071
7.56643e-08,0.4958
7.56876e-08,0.4768
7.57108e-08,0.4446
7.57341e-08,0.3933
7.57573e-08,0.3243
7.57806e-08,0.2459
7.58039e-08,0.1696
7.58272e-08,0.1054
7.58504e-08,0.0584
7.58737e-08,0.0278
7.58970e-08,0.0089
7.59202e-08,-0.0043
7.59435e-08,-0.0163
7.59668e-08,-0.0294
7.59900e-08,-0.0429
7.60133e-08,-0.0549
7.60366e-08,-0.0641
7.60598e-08,-0.0708
7.60831e-08,-0.0760
7.61064e-08,-0.0794
7.61296e-08,-0.0791
7.61529e-08,-0.0736
7.61762e-08,-0.0630
7.61994e-08,-0.0487
7.62227e-08,-0.0315
7.62460e-08,-0.0112
7.62692e-08,0.0117
7.62925e-08,0.0350
7.63158e-08,0.0549
7.63390e-08,0.0677
7.63623e-08,0.0710
7.63856e-08,0.0655
7.64088e-08,0.0557
7.64321e-08,0.0654
7.64554e-08,0.1316
7.64786e-08,0.2746
7.65019e-08,0.4031
7.65252e-08,0.4977
7.65484e-08,0.5615
7.65717e-08,0.6016
7.65950e-08,0.6259
7.66182e-08,0.6393
7.66415e-08,0.6483
7.66648e-08,0.6539
7.66880e-08,0.6553
7.67113e-08,0.6538
7.67346e-08,0.6497
7.67578e-08,0.6447
7.67811e-08,0.6392
7.68044e-08,0.6330
7.68276e-08,0.6265
7.68509e-08,0.6219
7.68742e-08,0.6225
7.68974e-08,0.6312
7.69207e-08,0.6480
7.69440e-08,0.6719
7.69672e-08,0.7033
7.69905e-08,0.7474
7.70138e-08,0.8067
7.70370e-08,0.8780
7.70603e-08,0.9540
7.70836e-08,1.0260
7.71068e-08,1.0863
7.71301e-08,1.1313
7.71534e-08,1.1620
7.71766e-08,1.1826
7.71999e-08,1.1980
7.72232e-08,1.2121
7.72464e-08,1.2261
7.72697e-08,1.2389
7.72930e-08,1.2487
7.73162e-08,1.2548
7.73395e-08,1.2582
7.73628e-08,1.2593
7.73860e-08,1.2571
7.74093e-08,1.2504
7.74326e-08,1.2392
7.74558e-08,1.2251
7.74791e-08,1.2096
7.75024e-08,1.1929
7.75256e-08,1.1752
7.75489e-08,1.1570
7.75722e-08,1.1401
7.75954e-08,1.1269
7.76187e-08,1.1201
7.76420e-08,1.1199
7.76652e-08,1.0937
7.76885e-08,1.0409
7.77118e-08,0.8948
7.77350e-08,0.7600
7.77583e-08,0.6702
7.77816e-08,0.6130
7.78048e-08,0.5738
7.78281e-08,0.5482
7.78514e-08,0.5317
7.78747e-08,0.5214
7.78979e-08,0.5150
7.79212e-08,0.5123
7.79444e-08,0.5122
7.79677e-08,0.5147
7.79910e-08,0.5185
7.80143e-08,0.5227
7.80375e-08,0.5280
7.80608e-08,0.5341
7.80840e-08,0.5402
7.81073e-08,0.5421
7.81306e-08,0.5367
7.81539e-08,0.5232
7.81771e-08,0.5011
7.82004e-08,0.4680
7.82237e-08,0.4190
7.82469e-08,0.3526
7.82702e-08,0.2754
7.82935e-08,0.1973
7.83167e-08,0.1285
7.83400e-08,0.0746
7.83633e-08,0.0365
7.83865e-08,0.0110
7.84098e-08,-0.0069
7.84331e-08,-0.0217
7.84563e-08,-0.0362
7.84796e-08,-0.0507
7.85029e-08,-0.0638
7.85261e-08,-0.0737
7.85494e-08,-0.0801
7.85727e-08,-0.0840
7.85959e-08,-0.0859
7.86192e-08,-0.0848
7.86425e-08,-0.0790
7.86657e-08,-0.0677
7.86890e-08,-0.0524
7.87123e-08,-0.0343
7.87355e-08,-0.0139
7.87588e-08,0.0084
7.87821e-08,0.0312
7.88053e-08,0.0515
7.88286e-08,0.0659
7.88519e-08,0.0720
7.88751e-08,0.0696
7.88984e-08,0.0611
7.89217e-08,0.0502
7.89449e-08,0.0407
7.89682e-08,0.0353
7.89915e-08,0.0345
7.90147e-08,0.0363
7.90380e-08,0.0378
7.90613e-08,0.0369
7.90845e-08,0.0333
7.91078e-08,0.0279
7.91311e-08,0.0217
7.91543e-08,0.0148
7.91776e-08,0.0070
7.92009e-08,-0.0015
7.92241e-08,-0.0100
7.92474e-08,-0.0176
7.92707e-08,-0.0238
7.92939e-08,-0.0283
7.93172e-08,-0.0305
7.93405e-08,-0.0300
7.93637e-08,-0.0267
7.93870e-08,-0.0208
7.94103e-08,-0.0135
7.94335e-08,-0.0061
7.94568e-08,-0.0004
7.94801e-08,0.0023
7.95033e-08,0.0017
7.95266e-08,-0.0013
7.95499e-08,-0.0045
7.95731e-08,-0.0059
7.95964e-08,-0.0046
7.96197e-08,-0.0011
7.96429e-08,0.0034
7.96662e-08,0.0075
7.96895e-08,0.0107
7.97127e-08,0.0129
7.97360e-08,0.0142
7.97593e-08,0.0147
7.97825e-08,0.0145
7.98058e-08,0.0136
7.98291e-08,0.0118
7.98523e-08,0.0092
7.98756e-08,0.0060
7.98989e-08,0.0027
7.99221e-08,-0.0003
7.99454e-08,-0.0026
7.99687e-08,-0.0038
7.99919e-08,-0.0037
8.00152e-08,-0.0024
8.00385e-08,-0.0002
8.00617e-08,0.0021
8.00850e-08,0.0034
8.01083e-08,0.0031
8.01315e-08,0.0011
8.01548e-08,-0.0017
8.01781e-08,-0.0043
8.02013e-08,-0.0057
8.02246e-08,-0.0058
8.02479e-08,-0.0049
8.02711e-08,-0.0033
8.02944e-08,-0.0017
8.03177e-08,-0.0003
8.03410e-08,0.0009
8.03642e-08,0.0019
8.03875e-08,0.0029
8.04108e-08,0.0038
8.04340e-08,0.0044
8.04573e-08,0.0045
8.04806e-08,0.0040
8.05038e-08,0.0032
8.05271e-08,0.0022
8.05504e-08,0.0011
8.05736e-08,0.0003
8.05969e-08,-0.0001
8.06202e-08,0.0003
8.06434e-08,0.0013
8.06667e-08,0.0028
8.06900e-08,0.0040
8.07132e-08,0.0047
8.07365e-08,0.0044
8.07598e-08,0.0033
8.07830e-08,0.0018
8.08063e-08,0.0004
8.08296e-08,-0.0005
8.08528e-08,-0.0008
8.08761e-08,-0.0007
8.08994e-08,-0.0003
8.09226e-08,-0.0000
8.09459e-08,0.0002
8.09692e-08,0.0004
8.09924e-08,0.0007
8.10157e-08,0.0012
8.10390e-08,0.0016
8.10622e-08,0.0019
8.10855e-08,0.0020
8.11088e-08,0.0019
8.11320e-08,0.0015
8.11553e-08,0.0010
8.11786e-08,0.0004
8.12018e-08,0.0000
8.12251e-08,-0.0001
8.12484e-08,0.0002
8.12716e-08,0.0009
8.12949e-08,0.0017
8.13182e-08,0.0025
8.13414e-08,0.0029
8.13647e-08,0.0029
8.13880e-08,0.0025
8.14112e-08,0.0018
8.14345e-08,0.0013
8.14578e-08,0.0010
8.14810e-08,0.0009
8.15043e-08,0.0009
8.15276e-08,0.0010
8.15508e-08,0.0010
8.15741e-08,0.0010
8.15974e-08,0.0011
8.16206e-08,0.0012
8.16439e-08,0.0014
8.16672e-08,0.0016
8.16904e-08,0.0018
8.17137e-08,0.0018
8.17370e-08,0.0018
8.17602e-08,0.0015
8.17835e-08,0.0012
8.18068e-08,0.0008
8.18300e-08,0.0005
8.18533e-08,0.0004
8.18766e-08,0.0006
8.18998e-08,0.0009
8.19231e-08,0.0013
8.19464e-08,0.0017
8.19696e-08,0.0019
8.19929e-08,0.0019
8.20162e-08,0.0017
8.20394e-08,0.0015
8.20627e-08,0.0013
8.20860e-08,0.0012
8.21092e-08,0.0012
8.21325e-08,0.0012
8.21558e-08,0.0012
8.21790e-08,0.0012
8.22023e-08,0.0012
8.22256e-08,0.0012
8.22488e-08,0.0012
8.22721e-08,0.0014
8.22954e-08,0.0015
8.23186e-08,0.0016
8.23419e-08,0.0017
8.23652e-08,0.0017
8.23884e-08,0.0015
8.24117e-08,0.0013
8.24350e-08,0.0011
8.24583e-08,0.0010
8.24815e-08,0.0009
8.25048e-08,0.0010
8.25280e-08,0.0011
8.25513e-08,0.0013
8.25746e-08,0.0015
8.25979e-08,0.0016
8.26211e-08,0.0015
8.26444e-08,0.0015
8.26677e-08,0.0013
8.26909e-08,0.0013
8.27142e-08,0.0013
8.27375e-08,0.0013
8.27607e-08,0.0013
8.27840e-08,0.0013
8.28073e-08,0.0012
8.28305e-08,0.0012
8.28538e-08,0.0012
8.28771e-08,0.0012
8.29003e-08,0.0013
8.29236e-08,0.0014
8.29469e-08,0.0015
8.29701e-08,0.0015
8.29934e-08,0.0015
8.30167e-08,0.0015
8.30399e-08,0.0014
8.30632e-08,0.0012
8.30865e-08,0.0012
8.31097e-08,0.0011
