.HEADER
..NAMES
Time,V U1.K4
4.95354e-08,1.2546
4.95587e-08,1.2384
4.95820e-08,1.2186
4.96052e-08,1.1964
4.96285e-08,1.1737
4.96518e-08,1.1533
4.96750e-08,1.1388
4.96983e-08,1.1328
4.97216e-08,1.1362
4.97448e-08,1.1473
4.97681e-08,1.1622
4.97914e-08,1.1766
4.98146e-08,1.1865
4.98379e-08,1.1902
4.98612e-08,1.1885
4.98844e-08,1.1837
4.99077e-08,1.1781
4.99310e-08,1.1735
4.99542e-08,1.1706
4.99775e-08,1.1704
5.00008e-08,1.1734
5.00240e-08,1.1798
5.00473e-08,1.1890
5.00706e-08,1.1998
5.00939e-08,1.2105
5.01171e-08,1.2199
5.01404e-08,1.2270
5.01637e-08,1.2315
5.01869e-08,1.2327
5.02102e-08,1.2303
5.02335e-08,1.2246
5.02567e-08,1.2161
5.02800e-08,1.2066
5.03033e-08,1.1980
5.03265e-08,1.1926
5.03498e-08,1.1915
5.03731e-08,1.1946
5.03963e-08,1.2001
5.04196e-08,1.2058
5.04429e-08,1.2097
5.04661e-08,1.2110
5.04894e-08,1.2099
5.05127e-08,1.2071
5.05359e-08,1.2030
5.05592e-08,1.1985
5.05825e-08,1.1939
5.06057e-08,1.1900
5.06290e-08,1.1874
5.06523e-08,1.1863
5.06755e-08,1.1870
5.06988e-08,1.1893
5.07221e-08,1.1929
5.07453e-08,1.1972
5.07686e-08,1.2017
5.07919e-08,1.2058
5.08151e-08,1.2090
5.08384e-08,1.2105
5.08617e-08,1.2099
5.08849e-08,1.2072
5.09082e-08,1.2032
5.09315e-08,1.1991
5.09547e-08,1.1963
5.09780e-08,1.1955
5.10013e-08,1.1968
5.10245e-08,1.1994
5.10478e-08,1.2025
5.10711e-08,1.2052
5.10943e-08,1.2070
5.11176e-08,1.2080
5.11409e-08,1.2080
5.11641e-08,1.2073
5.11874e-08,1.2059
5.12107e-08,1.2040
5.12339e-08,1.2018
5.12572e-08,1.1995
5.12805e-08,1.1977
5.13037e-08,1.1964
5.13270e-08,1.1960
5.13503e-08,1.1963
5.13735e-08,1.1975
5.13968e-08,1.1993
5.14201e-08,1.2015
5.14433e-08,1.2036
5.14666e-08,1.2050
5.14899e-08,1.2052
5.15131e-08,1.2042
5.15364e-08,1.2023
5.15597e-08,1.2002
5.15829e-08,1.1984
5.16062e-08,1.1975
5.16295e-08,1.1975
5.16527e-08,1.1983
5.16760e-08,1.1995
5.16993e-08,1.2007
5.17225e-08,1.2018
5.17458e-08,1.2027
5.17691e-08,1.2034
5.17923e-08,1.2039
5.18156e-08,1.2040
5.18389e-08,1.2037
5.18621e-08,1.2030
5.18854e-08,1.2021
5.19087e-08,1.2010
5.19319e-08,1.2000
5.19552e-08,1.1992
5.19785e-08,1.1989
5.20017e-08,1.1990
5.20250e-08,1.1997
5.20483e-08,1.2008
5.20715e-08,1.2020
5.20948e-08,1.2030
5.21181e-08,1.2035
5.21413e-08,1.2033
5.21646e-08,1.2025
5.21879e-08,1.2015
5.22111e-08,1.2005
5.22344e-08,1.1999
5.22577e-08,1.1996
5.22809e-08,1.1996
5.23042e-08,1.1998
5.23275e-08,1.2001
5.23507e-08,1.2004
5.23740e-08,1.2008
5.23973e-08,1.2013
5.24205e-08,1.2018
5.24438e-08,1.2021
5.24671e-08,1.2023
5.24904e-08,1.2023
5.25136e-08,1.2020
5.25369e-08,1.2015
5.25602e-08,1.2009
5.25834e-08,1.2003
5.26067e-08,1.1999
5.26300e-08,1.1998
5.26532e-08,1.2000
5.26765e-08,1.2005
5.26998e-08,1.2011
5.27230e-08,1.2017
5.27463e-08,1.2021
5.27696e-08,1.2022
5.27928e-08,1.2020
5.28161e-08,1.2016
5.28394e-08,1.2012
5.28626e-08,1.2009
5.28859e-08,1.2007
5.29092e-08,1.2006
5.29324e-08,1.2005
5.29557e-08,1.2004
5.29790e-08,1.2004
5.30022e-08,1.2005
5.30255e-08,1.2007
5.30488e-08,1.2010
5.30720e-08,1.2013
5.30953e-08,1.2015
5.31186e-08,1.2016
5.31418e-08,1.2016
5.31651e-08,1.2014
5.31884e-08,1.2011
5.32116e-08,1.2008
5.32349e-08,1.2005
5.32582e-08,1.2003
5.32814e-08,1.2003
5.33047e-08,1.2005
5.33280e-08,1.2008
5.33512e-08,1.2011
5.33745e-08,1.2013
5.33978e-08,1.2014
5.34210e-08,1.2014
5.34443e-08,1.2013
5.34676e-08,1.2012
5.34908e-08,1.2011
5.35141e-08,1.2010
5.35374e-08,1.2009
5.35606e-08,1.2008
5.35839e-08,1.2007
5.36072e-08,1.2006
5.36304e-08,1.2006
5.36537e-08,1.2006
5.36770e-08,1.2008
5.37002e-08,1.2009
5.37235e-08,1.2011
5.37468e-08,1.2012
5.37700e-08,1.2013
5.37933e-08,1.2012
5.38166e-08,1.2011
5.38398e-08,1.2009
5.38631e-08,1.2008
5.38864e-08,1.2006
5.39096e-08,1.2006
5.39329e-08,1.2006
5.39562e-08,1.2007
5.39794e-08,1.2008
5.40027e-08,1.2009
5.40260e-08,1.2010
5.40492e-08,1.2010
5.40725e-08,1.2010
5.40958e-08,1.2010
5.41190e-08,1.2010
5.41423e-08,1.2010
5.41656e-08,1.2010
5.41888e-08,1.2009
5.42121e-08,1.2008
5.42354e-08,1.2007
5.42586e-08,1.2007
5.42819e-08,1.2007
5.43052e-08,1.2007
5.43284e-08,1.2008
5.43517e-08,1.2009
5.43750e-08,1.2010
5.43982e-08,1.2010
5.44215e-08,1.2010
5.44448e-08,1.2010
5.44680e-08,1.2009
5.44913e-08,1.2008
5.45146e-08,1.2007
5.45378e-08,1.2007
5.45611e-08,1.2007
5.45844e-08,1.2007
5.46076e-08,1.2008
5.46309e-08,1.2008
5.46542e-08,1.2008
5.46775e-08,1.2008
5.47007e-08,1.2008
5.47240e-08,1.2009
5.47473e-08,1.2009
5.47705e-08,1.2009
5.47938e-08,1.2009
5.48171e-08,1.2009
5.48403e-08,1.2008
5.48636e-08,1.2008
5.48869e-08,1.2007
5.49101e-08,1.2007
5.49334e-08,1.2007
5.49567e-08,1.2007
5.49799e-08,1.2008
5.50032e-08,1.2008
5.50265e-08,1.2009
5.50497e-08,1.2009
5.50730e-08,1.2009
5.50963e-08,1.2008
5.51195e-08,1.2008
5.51428e-08,1.2008
5.51661e-08,1.2007
5.51893e-08,1.2007
5.52126e-08,1.2007
5.52359e-08,1.2008
5.52591e-08,1.2008
5.52824e-08,1.2007
5.53057e-08,1.2007
5.53289e-08,1.2008
5.53522e-08,1.2008
5.53755e-08,1.2008
